"Location","Year","Readings"
"B",2022,126.329622132579
"B",2022,129.286525804929
"B",2022,131.844549557871
"B",2022,131.676205950441
"B",2022,144.970054042796
"B",2022,133.255029206204
"B",2022,140.049660116841
"B",2022,137.07617072492
"B",2022,132.922014660817
"B",2022,129.955121150643
"B",2022,130.321151800535
"B",2022,130.715106220658
"B",2022,130.973246102032
"B",2022,132.36404347092
"B",2022,138.589154761412
"B",2022,131.87863097691
"B",2022,133.26748387382
"B",2022,135.255299520018
"B",2022,137.972466145876
"B",2022,136.074110430422
"B",2022,132.972763714896
"B",2022,135.411757440158
"B",2022,132.540758066644
"B",2023,137.128768934207
"B",2023,131.785080617144
"B",2023,131.503523582739
"B",2023,132.664677761456
"B",2023,144.047231822508
"B",2023,120.975134886854
"B",2023,143.757251576422
"B",2023,141.939460309651
"B",2023,141.176023092048
"B",2023,135.952079425504
"B",2023,137.916456656686
"B",2023,146.845313187739
"B",2023,145.919765941671
"B",2023,121.996687377694
"B",2023,131.683080329049
"B",2023,134.043362090237
"B",2023,137.319236845607
"B",2023,145.91110543428
"B",2023,136.997048076089
"B",2023,136.104061092181
"B",2023,130.867872786257
"B",2023,139.754437767357
"B",2023,135.463164630193
"B",2023,132.306793009406
"B",2023,139.934380705001
"B",2023,121.799159501769
"B",2023,135.307477292889
"B",2023,130.085416296927
"B",2023,137.305477047319
"B",2023,142.377808092409
"B",2023,146.546137789933
"B",2023,139.045274502837
"B",2023,130.273076070468
"B",2024,134.927531301734
"B",2024,127.134493127012
"B",2024,137.770589570933
"B",2024,127.751352175331
"B",2024,147.090019160872
"B",2024,128.729601961377
"B",2024,134.619186818466
"B",2024,129.577264009653
"B",2024,132.665699125296
"B",2024,132.427402690734
"B",2024,132.139079428847
"B",2024,135.095911667868
"B",2024,129.398809913425
"B",2024,129.532398328902
"B",2024,130.340820040848
"B",2024,141.263153682223
"B",2024,124.722825369134
"B",2024,126.691799241011
"B",2024,145.865860221064
"B",2024,134.732425877409
"B",2024,151.87414928369
"B",2024,127.296764435664
"B",2024,127.993157884386
"B",2024,123.790831527544
"B",2024,123.930705927077
"B",2024,134.947894804912
"B",2024,138.137852405822
"B",2024,126.573394552428
"B",2024,139.52946271388
"B",2024,143.692440951735
"B",2024,139.370406372896
"B",2025,132.381904127714
"B",2025,141.66132173989
"B",2025,130.323301369095
"B",2025,144.572406520101
"B",2025,136.44802157613
"B",2025,127.055911769547
"B",2025,123.940749767314
"B",2025,137.995548726598
"B",2025,138.12444728425
"B",2025,134.138024357057
"B",2025,134.255897755714
"B",2025,133.572621801293
"B",2025,142.280166344237
"B",2025,132.624299617084
"B",2025,140.468847125266
"B",2025,133.443412111648
"B",2025,136.737898393704
"B",2025,132.710541594935
"B",2025,137.488986388325
"B",2025,139.270203901661
"B",2025,146.126655276656
"B",2025,121.995024371785
"B",2025,129.811674246248
"B",2025,138.412657683188
"B",2025,138.837341960263
"B",2025,142.258763172101
"B",2025,145.263961549874
"B",2025,130.701610746461
"B",2025,139.01862869479
"B",2025,143.408247099358
"C",2010,151.513013984325
"C",2010,147.639364635277
"C",2010,157.5642735312
"C",2010,141.681922580905
"C",2010,148.173656385813
"C",2010,152.964288834066
"C",2010,153.453337400255
"C",2010,160.477942285229
"C",2010,154.043586675096
"C",2010,153.607394906024
"C",2010,149.37794652913
"C",2010,156.463820540253
"C",2010,154.246309543379
"C",2010,158.375116963656
"C",2010,156.431150441648
"C",2010,150.021731820693
"C",2010,153.155937532437
"C",2010,155.223127776986
"C",2010,159.010821987221
"C",2010,153.942355673913
"C",2010,151.639432093402
"C",2011,153.801797606561
"C",2011,151.28113765018
"C",2011,147.779024752901
"C",2011,144.502432162689
"C",2011,128.744350596866
"C",2011,136.715882960873
"C",2011,145.181440308737
"C",2011,144.507483361788
"C",2011,139.653122392819
"C",2011,156.402061729418
"C",2011,138.923387688496
"C",2011,149.202125081374
"C",2011,148.861551569972
"C",2011,141.432073053614
"C",2011,144.357004522689
"C",2011,146.863287577009
"C",2011,127.961896545787
"C",2011,152.431232688514
"C",2011,139.795766908698
"C",2011,144.173029028433
"C",2011,148.614116955239
"C",2011,145.535187534038
"C",2012,133.986350675466
"C",2012,143.170893927974
"C",2012,151.979117520684
"C",2012,144.311696368694
"C",2012,127.88014672726
"C",2012,154.86824414498
"C",2012,151.167803026101
"C",2012,143.560056890118
"C",2012,126.976341536793
"C",2012,148.278445560961
"C",2012,136.299899586831
"C",2012,145.170397426441
"C",2012,148.633778140987
"C",2012,141.242107107484
"C",2012,144.539595376802
"C",2012,139.687996690298
"C",2012,141.090610044653
"C",2012,142.929609601643
"C",2012,146.903107466819
"C",2012,135.971122960959
"C",2012,146.122332631318
"C",2013,140.73844234333
"C",2013,145.465539184528
"C",2013,152.470388774102
"C",2013,145.561837161026
"C",2013,147.675951524655
"C",2013,145.279438550132
"C",2013,139.997158369246
"C",2013,145.433330014715
"C",2013,149.079374490088
"C",2013,149.152264317062
"C",2013,139.746616525643
"C",2013,150.600305029285
"C",2013,142.006831549626
"C",2013,134.244831654989
"C",2013,137.085243889194
"C",2013,150.854102915855
"C",2013,142.055401745665
"C",2013,145.410210367474
"C",2013,145.922650250928
"C",2013,133.809660778932
"C",2013,139.882521398303
"C",2013,137.284957791711
"C",2014,144.027249162014
"C",2014,135.731487064238
"C",2014,146.878918775065
"C",2014,140.244592286888
"C",2014,142.170064488658
"C",2014,143.314596589763
"C",2014,146.227105080383
"C",2014,137.272554295733
"C",2014,150.391827251186
"C",2014,136.62234868672
"C",2014,124.651800537253
"C",2014,136.840501353826
"C",2014,144.996736374999
"C",2014,138.299161733727
"C",2014,138.441026456383
"C",2014,139.488530633394
"C",2014,137.926101128501
"C",2014,130.13100094984
"C",2014,137.779655361473
"C",2014,156.209469392367
"C",2014,144.987040994614
"C",2014,131.182254575506
"C",2015,145.154671114152
"C",2015,149.916814004581
"C",2015,141.653170521656
"C",2015,139.03673306959
"C",2015,145.386097956025
"C",2015,146.713744137728
"C",2015,135.241950905797
"C",2015,139.542598312884
"C",2015,142.220704721279
"C",2015,149.533034951212
"C",2015,132.820742350424
"C",2015,148.163279989117
"C",2015,151.929874700941
"C",2015,144.309832000426
"C",2015,151.739889075534
"C",2015,134.132580456517
"C",2015,145.461105162485
"C",2015,132.800769969773
"C",2015,145.782959258749
"C",2015,142.689446943265
"C",2015,143.178130198493
"C",2016,139.741625626618
"C",2016,136.211073178413
"C",2016,138.510786053349
"C",2016,151.238648661856
"C",2016,145.617873026851
"C",2016,141.032682889431
"C",2016,129.818734092558
"C",2016,136.155117899747
"C",2016,142.254514973549
"C",2016,138.809060742822
"C",2016,143.725930199679
"C",2016,132.728384953377
"C",2016,146.261085766895
"C",2016,149.091901394227
"C",2016,146.175207246364
"C",2016,139.036325724465
"C",2016,136.272436902157
"C",2016,138.097195933236
"C",2016,145.936923726844
"C",2016,144.920943158989
"C",2016,136.529743582337
"C",2016,144.960338357401
"C",2017,144.043593536247
"C",2017,134.063682344128
"C",2017,136.104978444492
"C",2017,145.912609324934
"C",2017,137.311434503328
"C",2017,139.185296106397
"C",2017,147.399607621723
"C",2017,136.851827789146
"C",2017,150.635694687312
"C",2017,140.417081615837
"C",2017,142.844099320409
"C",2017,138.555227937718
"C",2017,142.048845486911
"C",2017,138.649952863302
"C",2017,134.115680637179
"C",2017,145.985201257741
"C",2017,143.553315201081
"C",2017,125.537827736071
"C",2017,145.174829778967
"C",2017,142.106987950769
"C",2017,139.863817032424
"C",2017,150.083306275711
"C",2018,134.751244312971
"C",2018,124.07006873054
"C",2018,133.209008246187
"C",2018,132.620148137372
"C",2018,135.418800821735
"C",2018,127.945981446035
"C",2018,140.752553138735
"C",2018,124.68994860002
"C",2018,130.486452761649
"C",2018,135.323169883513
"C",2018,133.532639081128
"C",2018,137.874870333087
"C",2018,133.955855543282
"C",2018,131.585543625559
"C",2018,131.879421486668
"C",2018,130.084238450737
"C",2018,124.721895473446
"C",2018,133.277820272954
"C",2018,126.335229667784
"C",2018,124.585786425481
"C",2018,136.442057569331
"C",2019,135.535412739257
"C",2019,143.65164324942
"C",2019,133.583873094451
"C",2019,141.325483041157
"C",2019,142.680623758908
"C",2019,137.122539669349
"C",2019,135.408566765537
"C",2019,130.233179022464
"C",2019,139.311697704685
"C",2019,137.368827719544
"C",2019,138.242912155721
"C",2019,140.232134881028
"C",2019,131.137404104961
"C",2019,140.101619546741
"C",2019,139.023028278569
"C",2019,142.183225735271
"C",2019,124.489639958496
"C",2019,141.611250072992
"C",2019,134.865542922113
"C",2019,144.710312014172
"C",2019,132.821819413988
"C",2019,141.407927809107
"C",2020,146.30610588099
"C",2020,138.675547606671
"C",2020,148.513101417335
"C",2020,144.014600585416
"C",2020,142.923317514253
"C",2020,146.10384559248
"C",2020,136.7858902978
"C",2020,135.835304326842
"C",2020,134.448298070769
"C",2020,146.234999105605
"C",2020,141.452454580676
"C",2020,135.722561384551
"C",2020,133.52023005695
"C",2020,138.09021276881
"C",2020,135.321225105256
"C",2021,135.414346638997
"C",2021,139.147610122534
"C",2021,139.350034400722
"C",2021,137.421320606259
"C",2021,138.074181651762
"C",2021,142.739439701223
"C",2021,145.857407264973
"C",2021,142.674761289204
"C",2021,135.37485809258
"C",2021,135.637351470498
"C",2021,142.645706942122
"C",2021,135.12270647614
"C",2021,138.849934415755
"C",2021,128.821969745825
"C",2021,140.98090491452
"C",2021,140.092544074007
"C",2021,138.712197016056
"C",2021,139.749908896727
"C",2022,144.003593243332
"C",2022,145.952860756953
"C",2022,127.397400173481
"C",2022,139.092326925004
"C",2022,133.41229471975
"C",2022,135.488295676301
"C",2022,129.068782525929
"C",2022,146.051012666952
"C",2022,140.862656170321
"C",2022,134.811605062578
"C",2022,137.133573093424
"C",2022,140.121899223845
"C",2022,140.191498985052
"C",2022,137.667445840384
"C",2022,144.390983475296
"C",2022,125.960547564344
"C",2022,140.686118363286
"C",2022,144.397095160527
"C",2022,133.854598806265
"C",2022,141.88050634775
"C",2023,143.187649113166
"C",2023,145.125523662457
"C",2023,136.993282433368
"C",2023,135.129955161433
"C",2023,131.726272355571
"C",2023,138.891191636265
"C",2023,153.084970543494
"C",2023,134.41224338503
"C",2023,145.662909519922
"C",2023,135.472569716184
"C",2023,131.057169484905
"C",2023,145.717387790798
"C",2023,145.076755175717
"C",2023,147.622983296748
"C",2023,143.575833178463
"C",2023,131.181201778805
"C",2023,128.353402578075
"C",2023,141.131759824671
"C",2023,147.359594173665
"C",2023,142.093515932112
"C",2023,139.43799932299
"C",2024,156.36981057295
"C",2024,130.219273389838
"C",2024,137.012215347832
"C",2024,142.385600558552
"C",2024,139.204690662989
"C",2024,135.073726980668
"C",2024,131.910324271978
"C",2024,147.388361264451
"C",2024,128.817053386789
"C",2024,133.544976814711
"C",2024,130.004172429684
"C",2024,134.430440761429
"C",2024,158.106986650286
"C",2024,146.106333982854
"C",2024,135.603223108021
"C",2024,139.934020413991
"C",2024,146.119358834217
"C",2024,138.185410205537
"C",2024,145.976719628575
"C",2024,141.756809597788
"C",2025,142.255566296423
"C",2025,139.816118172143
"C",2025,135.208206960577
"C",2025,131.925452853185
"C",2025,135.122641507893
"C",2025,141.749130923433
"C",2025,130.813359177307
"C",2025,139.360450721019
"C",2025,135.633071832105
"C",2025,135.991237336331
"C",2025,138.890901764426
"C",2025,143.23026657702
"C",2025,148.870872972373
"C",2025,150.568534125361
"C",2025,136.683279971882
"C",2025,128.666488727206
"C",2025,134.038829456717
"C",2025,133.665523934832
"C",2025,136.828752449482
"C",2025,144.018085880987
"D",2010,141.783188561065
"D",2010,136.946715548097
"D",2010,141.842175895367
"D",2010,139.981830257233
"D",2010,129.936620918661
"D",2010,129.39147679725
"D",2010,151.786130395332
"D",2010,151.186062640256
"D",2010,145.698032182221
"D",2010,142.594451098981
"D",2010,146.961229268648
"D",2010,135.517538389975
"D",2010,152.919173721502
"D",2010,144.429743972253
"D",2010,137.748749658153
"D",2010,139.263843948389
"D",2010,145.669625612098
"D",2010,143.084624381521
"D",2010,143.981167830568
"D",2010,137.265607602907
"D",2010,138.949726949332
"D",2010,137.473915944443
"D",2010,136.61616172011
"D",2010,144.572169037785
"D",2010,135.829815830712
"D",2010,142.634670345374
"D",2010,138.353271681739
"D",2010,149.204003641376
"D",2010,140.571732192856
"D",2010,138.638639493777
"D",2010,140.589603847803
"D",2010,135.646378792764
"D",2010,138.068004698777
"D",2010,144.894924109493
"D",2010,141.747089114168
"D",2011,141.103846056732
"D",2011,138.478965743072
"D",2011,129.804876993472
"D",2011,142.948754691228
"D",2011,135.160791811943
"D",2011,145.655664741052
"D",2011,150.097309339896
"D",2011,145.998329933398
"D",2011,147.959551560398
"D",2011,133.347535036201
"D",2011,142.094765179365
"D",2011,132.951232320419
"D",2011,144.388796395427
"D",2011,137.960225954233
"D",2011,145.87361098161
"D",2011,134.43776573827
"D",2011,146.354731806161
"D",2011,143.502017209228
"D",2011,141.740440203935
"D",2011,155.039140565512
"D",2011,137.382898856644
"D",2011,149.28392090028
"D",2011,131.930838980338
"D",2011,139.536873431207
"D",2011,140.522166653616
"D",2011,140.045808467549
"D",2011,140.728250571407
"D",2011,141.220936671067
"D",2011,121.156612992643
"D",2011,147.237880266239
"D",2011,156.322748111608
"D",2011,147.175942339624
"D",2011,141.451565743619
"D",2011,143.303597647939
"D",2011,123.447751502582
"D",2012,139.159556512935
"D",2012,136.682035268
"D",2012,137.73319060474
"D",2012,144.30201124976
"D",2012,130.545170132267
"D",2012,137.039668243024
"D",2012,136.426809054158
"D",2012,139.769579824853
"D",2012,137.722835238768
"D",2012,145.883510587777
"D",2012,148.45733429339
"D",2012,140.246001012802
"D",2012,135.583254904908
"D",2012,148.220246569844
"D",2012,134.24153175086
"D",2012,129.360889898033
"D",2012,135.764124932679
"D",2012,131.275798361356
"D",2012,143.68193602427
"D",2012,152.429190185619
"D",2012,145.316167374971
"D",2012,152.532432894392
"D",2012,134.74904019343
"D",2012,127.535943655253
"D",2012,132.370027954969
"D",2012,124.522587946019
"D",2012,141.823566985573
"D",2012,131.78939110891
"D",2012,141.654892571181
"D",2012,144.45842518364
"D",2012,135.194817783211
"D",2012,143.767236165994
"D",2012,139.751463122734
"D",2012,140.042683374885
"D",2012,134.635279571561
"D",2013,148.922866181541
"D",2013,136.470606682255
"D",2013,127.499180274201
"D",2013,145.086583987869
"D",2013,133.287632771587
"D",2013,138.57080923993
"D",2013,142.091521071705
"D",2013,139.105907768757
"D",2013,128.170789252033
"D",2013,139.285474131162
"D",2013,132.800539566556
"D",2013,129.437895865269
"D",2013,144.676646750477
"D",2013,135.509581432577
"D",2013,135.686723747342
"D",2013,142.850359524
"D",2013,144.027001692509
"D",2013,137.773521989324
"D",2013,139.054223698359
"D",2013,129.668562472606
"D",2013,141.113479509256
"D",2013,141.226659973599
"D",2013,141.511931804953
"D",2013,140.477332019918
"D",2013,125.747644408312
"D",2013,144.204405856976
"D",2013,138.588833979991
"D",2013,150.330609950036
"D",2013,142.243994443414
"D",2013,126.308716911828
"D",2013,147.239099340178
"D",2013,144.794370424838
"D",2013,145.606255839115
"D",2013,139.173090625688
"D",2013,143.084811261763
"D",2014,137.947820271155
"D",2014,142.302169402419
"D",2014,154.743728277306
"D",2014,129.953850088722
"D",2014,128.76021174657
"D",2014,150.256989037731
"D",2014,142.787800356389
"D",2014,147.209504218046
"D",2014,147.012017585796
"D",2014,138.596477411122
"D",2014,139.467625908156
"D",2014,135.187068371642
"D",2014,141.373412946559
"D",2014,142.882851522498
"D",2014,132.202150647421
"D",2014,147.397388023972
"D",2014,149.932292756452
"D",2014,133.991073726277
"D",2014,139.640166824005
"D",2014,134.636586692788
"D",2014,135.333010279844
"D",2014,131.635162480938
"D",2014,139.872358762047
"D",2014,142.096159707237
"D",2014,141.406968862196
"D",2014,139.941854698392
"D",2014,138.326084743495
"D",2014,115.895593271062
"D",2014,143.103177108295
"D",2014,134.086246046566
"D",2014,136.712774313731
"D",2014,148.430213199519
"D",2014,137.765385116923
"D",2014,134.151123194723
"D",2014,144.463695963828
"D",2015,136.504134025873
"D",2015,148.602931222098
"D",2015,144.356742882478
"D",2015,142.764655877691
"D",2015,145.577998732589
"D",2015,141.046743918662
"D",2015,135.813119321344
"D",2015,133.560315510089
"D",2015,147.113477321423
"D",2015,143.184951687626
"D",2015,133.103856186139
"D",2015,130.312928241821
"D",2015,144.141610109099
"D",2015,147.106602782552
"D",2015,133.560698764738
"D",2015,142.712372418851
"D",2015,147.083558397401
"D",2015,137.395333350819
"D",2015,139.676459629913
"D",2015,141.500747224292
"D",2015,144.114550386629
"D",2015,133.3777956123
"D",2015,139.261693201459
"D",2015,132.277663858137
"D",2015,149.949790652764
"D",2015,138.651858052007
"D",2015,133.197435799967
"D",2015,130.05800249823
"D",2015,155.280313997013
"D",2015,138.196931307707
"D",2015,133.478138636112
"D",2015,135.139192234469
"D",2015,142.094492471443
"D",2015,144.524297002922
"D",2015,136.12491886713
"D",2016,143.340068044296
"D",2016,131.453425385666
"D",2016,141.167365288879
"D",2016,141.920956136017
"D",2016,147.805453463468
"D",2016,141.422992246627
"D",2016,141.779762093703
"D",2016,135.009185508479
"D",2016,136.398508836427
"D",2016,136.855008716598
"D",2016,148.387987213427
"D",2016,147.391635819953
"D",2016,139.279257035721
"D",2016,134.67873366979
"D",2016,139.247304955756
"D",2016,142.668864871816
"D",2016,133.009104993138
"D",2016,143.655925706117
"D",2016,131.760901463909
"D",2016,138.751079965728
"D",2016,133.990558554151
"D",2016,146.943713074491
"D",2016,132.102719572967
"D",2016,133.185328820883
"D",2016,148.920780352054
"D",2016,153.313156391902
"D",2016,130.094796678191
"D",2016,155.723412501842
"D",2016,136.85529344495
"D",2016,134.551593170646
"D",2016,145.504928133013
"D",2016,118.846234671917
"D",2016,143.239425875435
"D",2016,140.944867759664
"D",2016,144.734851220501
"D",2017,135.492256011285
"D",2017,143.37144831805
"D",2017,140.909119388072
"D",2017,126.688288066594
"D",2017,139.923291418318
"D",2017,148.316696180712
"D",2017,141.736761445591
"D",2017,139.711543461379
"D",2017,135.078654316156
"D",2017,148.868256090894
"D",2017,143.52107950421
"D",2017,146.202972737667
"D",2017,146.872172918763
"D",2017,138.4602563269
"D",2017,142.44245716356
"D",2017,146.814452822422
"D",2017,150.95380516794
"D",2017,140.252495716922
"D",2017,141.753448680098
"D",2017,138.973691889996
"D",2017,137.264298567626
"D",2017,129.230103128626
"D",2017,137.319728310526
"D",2017,138.402425597168
"D",2017,136.502405443188
"D",2017,155.835749225199
"D",2017,134.138779378734
"D",2017,150.906728139939
"D",2017,138.470423897662
"D",2017,129.927502200885
"D",2017,134.550979551489
"D",2017,134.776895978901
"D",2017,148.331864770616
"D",2017,139.388502315683
"D",2017,135.807363966208
"D",2018,137.631302083884
"D",2018,138.83450204089
"D",2018,144.311388659776
"D",2018,136.562096404406
"D",2018,141.400233958033
"D",2018,136.304128731671
"D",2018,124.538200206115
"D",2018,134.52034229007
"D",2018,146.569511340531
"D",2018,140.482104295408
"D",2018,137.757479106666
"D",2018,145.912436606684
"D",2018,140.791118182689
"D",2018,141.238044176975
"D",2018,121.787717474485
"D",2018,142.614743919014
"D",2018,137.972300205324
"D",2018,141.404521533029
"D",2018,137.275994724641
"D",2018,139.561070057938
"D",2018,141.531314828087
"D",2018,130.565886492078
"D",2018,141.337530112482
"D",2018,131.0421375271
"D",2018,136.903359410324
"D",2018,142.093632477205
"D",2018,142.318310069424
"D",2018,137.467996757294
"D",2018,140.423332447227
"D",2018,123.75059944788
"D",2018,127.806227540756
"D",2018,140.724832208316
"D",2018,137.741075582818
"D",2018,136.781976116125
"D",2018,133.133210633756
"D",2019,145.588291647412
"D",2019,142.300308870576
"D",2019,134.821514097505
"D",2019,140.350922001392
"D",2019,141.420095941467
"D",2019,148.379682540514
"D",2019,136.928529758698
"D",2019,137.017179397757
"D",2019,157.741120913327
"D",2019,137.943990572201
"D",2019,138.623443560573
"D",2019,141.983750888044
"D",2019,140.540327894875
"D",2019,147.441066097715
"D",2019,151.603677261685
"D",2019,127.90274781148
"D",2019,144.381600998564
"D",2019,142.207590827649
"D",2019,133.905990068803
"D",2019,139.720627171812
"D",2019,137.272110938443
"D",2019,142.245157961836
"D",2019,139.041858116422
"D",2019,149.919641011113
"D",2019,142.999973995693
"D",2019,136.593849839218
"D",2019,137.790664756328
"D",2019,138.068185718519
"D",2019,141.783499723391
"D",2019,131.391091735623
"D",2019,136.794111701452
"D",2019,150.01213938455
"D",2019,144.577428912419
"D",2019,146.265531371554
"D",2019,138.716013661913
"D",2020,139.197992449087
"D",2020,146.567899932776
"D",2020,138.370483496663
"D",2020,148.526091639055
"D",2020,139.572712655298
"D",2020,135.347133896286
"D",2020,144.070068788182
"D",2020,143.635163183567
"D",2020,137.840355359285
"D",2020,130.096425677061
"D",2020,137.775565988712
"D",2020,141.942711406824
"D",2020,150.030344048805
"D",2020,140.808409399807
"D",2020,140.296302004948
"D",2020,135.668408397413
"D",2020,134.18434102095
"D",2020,139.723426920654
"D",2020,145.008293987056
"D",2020,133.741691466765
"D",2020,148.135318291994
"D",2020,134.535931385629
"D",2020,139.137758110932
"D",2020,147.612297579247
"D",2020,140.624157165958
"D",2021,132.261502874169
"D",2021,138.179284391571
"D",2021,140.53821140132
"D",2021,140.263947025258
"D",2021,143.134163320895
"D",2021,146.334830273631
"D",2021,138.199565476176
"D",2021,132.249546086918
"D",2021,133.859906515134
"D",2021,147.449767305269
"D",2021,135.43933409025
"D",2021,136.490447353177
"D",2021,139.252210891943
"D",2021,145.015448599391
"D",2021,132.500238496736
"D",2021,134.563641000756
"D",2021,139.059666186896
"D",2021,139.863791849916
"D",2021,141.749986065424
"D",2021,137.229959247493
"D",2021,141.381734527956
"D",2021,145.74924591175
"D",2021,139.309795879059
"D",2021,129.217181777418
"D",2021,137.31447832783
"D",2021,135.709097117864
"D",2021,138.631776256946
"D",2021,145.987904443363
"D",2021,134.828588073364
"D",2021,140.899018979691
"D",2021,137.28017918258
"D",2021,137.504468669927
"D",2021,138.920118041828
"D",2021,139.970076193237
"D",2021,150.275168790242
"D",2022,147.408004361735
"D",2022,140.738294884334
"D",2022,143.71200061681
"D",2022,134.708893403548
"D",2022,140.410743502777
"D",2022,137.70186867039
"D",2022,134.685937543567
"D",2022,135.568052596668
"D",2022,145.10752288842
"D",2022,137.732522248734
"D",2022,125.80280605136
"D",2022,148.465040448252
"D",2022,130.288004014931
"D",2022,138.268987669802
"D",2022,138.382135918678
"D",2022,141.743486678446
"D",2022,142.261314236464
"D",2022,138.161724169385
"D",2022,145.371688866757
"D",2022,132.64261247661
"D",2022,137.838858022365
"D",2022,136.703191835629
"D",2022,134.277214560627
"D",2022,146.966143744875
"D",2022,139.809325136182
"D",2022,142.010370047376
"D",2022,142.79389329057
"D",2022,146.983628490632
"D",2022,137.813580848201
"D",2022,139.762891404405
"D",2022,141.313174997515
"D",2022,144.742870966376
"D",2022,141.331111105848
"D",2022,130.922199520556
"D",2022,132.710339122892
"D",2023,139.197033843883
"D",2023,139.381876648517
"D",2023,135.339450416089
"D",2023,144.377482898482
"D",2023,142.707433610167
"D",2023,138.979235801236
"D",2023,141.736299428344
"D",2023,143.154239950457
"D",2023,132.618492329762
"D",2023,133.028548582936
"D",2023,131.612194151861
"D",2023,139.900540241696
"D",2023,141.445636100638
"D",2023,141.425333623761
"D",2023,135.654690756936
"D",2023,149.171160941858
"D",2023,141.694393651094
"D",2023,140.729830906002
"D",2023,146.186872155917
"D",2023,150.009662409709
"D",2023,137.213233825111
"D",2023,147.084015429735
"D",2023,143.281247274172
"D",2023,154.696269355119
"D",2023,144.123844338062
"D",2023,147.643676884836
"D",2023,141.22632601465
"D",2023,143.61420833897
"D",2023,128.136360262542
"D",2023,137.347634019428
"D",2023,145.663654820802
"D",2023,138.558976200513
"D",2023,140.890971130451
"D",2023,138.552953508438
"D",2023,137.198020983903
"D",2024,144.01785813408
"D",2024,147.458781850277
"D",2024,152.929011329614
"D",2024,140.933878763178
"D",2024,140.758088724448
"D",2024,147.89531050423
"D",2024,152.150298424435
"D",2024,144.878442347471
"D",2024,146.344180800109
"D",2024,142.637233416451
"D",2024,137.110697165565
"D",2024,144.256581464095
"D",2024,147.646376963961
"D",2024,136.020743864883
"D",2024,145.29896439689
"D",2024,147.270156941932
"D",2024,136.722238739366
"D",2024,129.948107106203
"D",2024,146.017290883612
"D",2024,121.024756318795
"D",2024,139.102166547106
"D",2024,140.684697340196
"D",2024,138.120451868502
"D",2024,136.107028591852
"D",2024,132.228965613789
"D",2024,133.684404899506
"D",2024,148.290055505121
"D",2024,137.461331664298
"D",2024,131.659622500753
"D",2024,137.41755104523
"D",2024,142.066370798694
"D",2024,147.068883271037
"D",2024,144.587303448027
"D",2024,134.884559232392
"D",2024,136.916240988794
"D",2025,138.034361775337
"D",2025,142.196484394366
"D",2025,138.665498917511
"D",2025,129.285360329662
"D",2025,146.91450955713
"D",2025,146.026728405705
"D",2025,144.348423318513
"D",2025,143.174610217859
"D",2025,137.61404200173
"D",2025,144.538350033921
"D",2025,153.230423335854
"D",2025,136.105308022082
"D",2025,140.493525739331
"D",2025,137.556755368002
"D",2025,133.167100330764
"D",2025,136.973015889003
"D",2025,138.570487235761
"D",2025,146.355598288459
"D",2025,145.815443620466
"D",2025,138.822260325171
"D",2025,139.717086146449
"D",2025,133.874955625963
"D",2025,138.215918476392
"D",2025,136.133116698346
"D",2025,134.317643485977
"D",2025,139.393525804174
"D",2025,136.706787661426
"D",2025,139.320162972806
"D",2025,144.27147316234
"D",2025,139.644888493751
"D",2025,142.731195077242
"D",2025,146.816512671338
"D",2025,147.868011991794
"D",2025,139.657481060989
"D",2025,132.984054263151
"E",2010,110.6260333655
"E",2010,114.839070914944
"E",2010,109.040414808579
"E",2010,115.28433707856
"E",2010,120.205017811436
"E",2010,124.674415762318
"E",2010,109.725865795021
"E",2010,128.507576762447
"E",2010,114.198365437904
"E",2010,125.17467995673
"E",2010,125.282144238539
"E",2010,135.023833144908
"E",2010,120.673990376904
"E",2010,120.136630520001
"E",2010,122.796963653506
"E",2010,123.95283591017
"E",2010,118.9224371274
"E",2010,114.845928371546
"E",2010,116.93836510013
"E",2010,116.427132895299
"E",2010,116.809539534846
"E",2010,117.966362218622
"E",2010,118.119761775542
"E",2010,128.821429743463
"E",2010,126.017816559957
"E",2010,115.879900981083
"E",2010,115.038082840911
"E",2010,115.043949940654
"E",2010,112.193752890709
"E",2010,118.677466946264
"E",2010,119.967017462105
"E",2010,121.128933819478
"E",2010,128.246881556538
"E",2010,107.690994668373
"E",2010,126.899441119594
"E",2010,120.735725655249
"E",2010,118.071549165102
"E",2010,123.557782244903
"E",2010,119.137331211832
"E",2010,127.839024821489
"E",2011,123.251003246928
"E",2011,111.791441280173
"E",2011,131.603441118755
"E",2011,117.240617968429
"E",2011,122.172189821743
"E",2011,110.292712886466
"E",2011,120.345488733183
"E",2011,110.926110501699
"E",2011,114.840682925347
"E",2011,116.606069835148
"E",2011,127.923833230008
"E",2011,110.769217734048
"E",2011,130.276193082105
"E",2011,114.751837593309
"E",2011,119.206756424142
"E",2011,124.605208141292
"E",2011,119.3402482195
"E",2011,128.465910285533
"E",2011,128.635986484989
"E",2011,123.865380487362
"E",2011,126.726104998993
"E",2011,127.343970799747
"E",2011,123.752635582721
"E",2011,132.962434527075
"E",2011,137.1666147952
"E",2011,128.44965128136
"E",2011,132.505104480529
"E",2011,116.130881893337
"E",2011,117.015552326324
"E",2011,113.038210156562
"E",2011,144.78738855169
"E",2011,116.55706687619
"E",2011,123.090842857927
"E",2011,123.453711295194
"E",2011,117.242553810922
"E",2011,113.499215193089
"E",2011,126.055431051811
"E",2011,128.07907717352
"E",2011,110.621884874031
